Rec_Session_Id,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,Audio device,Condition_Id,Countdown,English translation,English translation 1,English translation 2,Environment,Environment 1,environment choice ,Environment_copy_c417,Goal,Hearing abilities,Hearing disabilities,Input device,Native language,Other languages,Output device,Pilot,progress bar,quantity,Text device,toughness,toughness 
1112948,1,block_1,1,Greetings,1,"",1,"","","","","","","","","","","","","","","","","","","","",""
1112948,1,block_1,1,Survey,2,option_1,1,"","","","","","",option_0,"","","",false,"",Portuguese,English,"","","","",option_0,"",""
1112948,1,block_1,1,Instructions,3,"",1,0,"","","","","","","","","","","","","","","","","","","",""
1112948,46,block_1,1,Vocalizations task,4,"",1,"","","",Blowing,"","","","","","","","","","","","","","","","",""
1112948,25,block_1,1,Vocalizations task,4,"",1,"","","",Playing,"","","","","","","","","","","","","","","","",""
1112948,20,block_1,1,Vocalizations task,4,"",1,"","","",Exploding,"","","","","","","","","","","","","","","","",""
1112948,22,block_1,1,Vocalizations task,4,"",1,"","","",Over there,"","","","","","","","","","","","","","","","",""
1112948,68,block_1,1,Vocalizations task,4,"",1,"","","",sleeping,"","","","","","","","","","","","","","","","",""
1112948,51,block_1,1,Vocalizations task,4,"",1,"","","",Gasp,"","","","","","","","","","","","","","","","",""
1112948,54,block_1,1,Vocalizations task,4,"",1,"","","",blowing,"","","","","","","","","","","","","","","","",""
1112948,37,block_1,1,Vocalizations task,4,"",1,"","","",Laughing,"","","","","","","","","","","","","","","","",""
1112948,27,block_1,1,Vocalizations task,4,"",1,"","","",Crying,"","","","","","","","","","","","","","","","",""
1112948,18,block_1,1,Vocalizations task,4,"",1,"","","",Opening a lid,"","","","","","","","","","","","","","","","",""
1112948,28,block_1,1,Vocalizations task,4,"",1,"","","",Noding no,"","","","","","","","","","","","","","","","",""
1112948,17,block_1,1,Vocalizations task,4,"",1,"","","",Dancing,"","","","","","","","","","","","","","","","",""
1112948,24,block_1,1,Vocalizations task,4,"",1,"","","",howling,"","","","","","","","","","","","","","","","",""
1112948,86,block_1,1,Vocalizations task,4,"",1,"","","",click,"","","","","","","","","","","","","","","","",""
1112948,21,block_1,1,Vocalizations task,4,"",1,"","","",slurping,"","","","","","","","","","","","","","","","",""
1112948,72,block_1,1,Vocalizations task,4,"",1,"","","",pain,"","","","","","","","","","","","","","","","",""
1112948,35,block_1,1,Vocalizations task,4,"",1,"","","",shots,"","","","","","","","","","","","","","","","",""
1112948,90,block_1,1,Vocalizations task,4,"",1,"","","",frog,"","","","","","","","","","","","","","","","",""
1112948,33,block_1,1,Vocalizations task,4,"",1,"","","",acomplisment,"","","","","","","","","","","","","","","","",""
1112948,56,block_1,1,Vocalizations task,4,"",1,"","","",Awe,"","","","","","","","","","","","","","","","",""
1112948,32,block_1,1,Vocalizations task,4,"",1,"","","",bitting,"","","","","","","","","","","","","","","","",""
1112948,5,block_1,1,Vocalizations task,4,"",1,"","","",Swinging,"","","","","","","","","","","","","","","","",""
1112948,74,block_1,1,Vocalizations task,4,"",1,"","","",silence,"","","","","","","","","","","","","","","","",""
1112948,13,block_1,1,Vocalizations task,4,"",1,"","","",amazed,"","","","","","","","","","","","","","","","",""
1112948,1,block_1,1,Vocalizations task,4,"",1,"","","",Discontent,"","","","","","","","","","","","","","","","",""
1112948,47,block_1,1,Vocalizations task,4,"",1,"","","",Laughing,"","","","","","","","","","","","","","","","",""
1112948,60,block_1,1,Vocalizations task,4,"",1,"","","",Munch,"","","","","","","","","","","","","","","","",""
1112948,58,block_1,1,Vocalizations task,4,"",1,"","","",tease,"","","","","","","","","","","","","","","","",""
1112948,39,block_1,1,Vocalizations task,4,"",1,"","","",Dunk,"","","","","","","","","","","","","","","","",""
1112948,26,block_1,1,Vocalizations task,4,"",1,"","","",Eww,"","","","","","","","","","","","","","","","",""
1112948,40,block_1,1,Vocalizations task,4,"",1,"","","",Bump,"","","","","","","","","","","","","","","","",""
1112948,36,block_1,1,Vocalizations task,4,"",1,"","","",SPitting,"","","","","","","","","","","","","","","","",""
1112948,8,block_1,1,Vocalizations task,4,"",1,"","","",Sour,"","","","","","","","","","","","","","","","",""
1112948,80,block_1,1,Vocalizations task,4,"",1,"","","",hissing,"","","","","","","","","","","","","","","","",""
1112948,69,block_1,1,Vocalizations task,4,"",1,"","","",Noding,"","","","","","","","","","","","","","","","",""
1112948,66,block_1,1,Vocalizations task,4,"",1,"","","",Tongue,"","","","","","","","","","","","","","","","",""
1112948,78,block_1,1,Vocalizations task,4,"",1,"","","",Sleeping,"","","","","","","","","","","","","","","","",""
1112948,57,block_1,1,Vocalizations task,4,"",1,"","","",Drinking,"","","","","","","","","","","","","","","","",""
1112948,34,block_1,1,Vocalizations task,4,"",1,"","","",Gasp,"","","","","","","","","","","","","","","","",""
1112948,70,block_1,1,Vocalizations task,4,"",1,"","","",Tipo,"","","","","","","","","","","","","","","","",""
1112948,50,block_1,1,Vocalizations task,4,"",1,"","","",Munching,"","","","","","","","","","","","","","","","",""
1112948,12,block_1,1,Vocalizations task,4,"",1,"","","",Roar,"","","","","","","","","","","","","","","","",""
1112948,85,block_1,1,Vocalizations task,4,"",1,"","","",Reloading,"","","","","","","","","","","","","","","","",""
1112948,42,block_1,1,Vocalizations task,4,"",1,"","","",uwu,"","","","","","","","","","","","","","","","",""
1112948,31,block_1,1,Vocalizations task,4,"",1,"","","",Shoot,"","","","","","","","","","","","","","","","",""
1112948,3,block_1,1,Vocalizations task,4,"",1,"","","",Awe,"","","","","","","","","","","","","","","","",""
1112948,61,block_1,1,Vocalizations task,4,"",1,"","","",Singing,"","","","","","","","","","","","","","","","",""
1112948,19,block_1,1,Vocalizations task,4,"",1,"","","",counting,"","","","","","","","","","","","","","","","",""
1112948,82,block_1,1,Vocalizations task,4,"",1,"","","",him,"","","","","","","","","","","","","","","","",""
1112948,15,block_1,1,Vocalizations task,4,"",1,"","","",wow,"","","","","","","","","","","","","","","","",""
1112948,53,block_1,1,Vocalizations task,4,"",1,"","","",Nodding,"","","","","","","","","","","","","","","","",""
1112948,71,block_1,1,Vocalizations task,4,"",1,"","","",Yawn,"","","","","","","","","","","","","","","","",""
1112948,88,block_1,1,Vocalizations task,4,"",1,"","","",Hmm,"","","","","","","","","","","","","","","","",""
1112948,89,block_1,1,Vocalizations task,4,"",1,"","","",Droplet,"","","","","","","","","","","","","","","","",""
1112948,84,block_1,1,Vocalizations task,4,"",1,"","","",Crying,"","","","","","","","","","","","","","","","",""
1112948,29,block_1,1,Vocalizations task,4,"",1,"","","",bored,"","","","","","","","","","","","","","","","",""
1112948,59,block_1,1,Vocalizations task,4,"",1,"","","",Gasping,"","","","","","","","","","","","","","","","",""
1112948,16,block_1,1,Vocalizations task,4,"",1,"","","",shoots,"","","","","","","","","","","","","","","","",""
1112948,30,block_1,1,Vocalizations task,4,"",1,"","","",tasting,"","","","","","","","","","","","","","","","",""
1112948,63,block_1,1,Vocalizations task,4,"",1,"","","",munch,"","","","","","","","","","","","","","","","",""
1112948,11,block_1,1,Vocalizations task,4,"",1,"","","",realizing,"","","","","","","","","","","","","","","","",""
1112948,9,block_1,1,Vocalizations task,4,"",1,"","","",ah!,"","","","","","","","","","","","","","","","",""
1112948,14,block_1,1,Vocalizations task,4,"",1,"","","",Angry,"","","","","","","","","","","","","","","","",""
1112948,81,block_1,1,Vocalizations task,4,"",1,"","","",Realizing,"","","","","","","","","","","","","","","","",""
1112948,67,block_1,1,Vocalizations task,4,"",1,"","","",Snoring,"","","","","","","","","","","","","","","","",""
1112948,10,block_1,1,Vocalizations task,4,"",1,"","","",slurping,"","","","","","","","","","","","","","","","",""
1112948,76,block_1,1,Vocalizations task,4,"",1,"","","",drum,"","","","","","","","","","","","","","","","",""
1112948,38,block_1,1,Vocalizations task,4,"",1,"","","",Munching,"","","","","","","","","","","","","","","","",""
1112948,77,block_1,1,Vocalizations task,4,"",1,"","","",shot,"","","","","","","","","","","","","","","","",""
1112948,73,block_1,1,Vocalizations task,4,"",1,"","","",aware,"","","","","","","","","","","","","","","","",""
1112948,45,block_1,1,Vocalizations task,4,"",1,"","","",delight,"","","","","","","","","","","","","","","","",""
1112948,87,block_1,1,Vocalizations task,4,"",1,"","","",singing,"","","","","","","","","","","","","","","","",""
1112948,55,block_1,1,Vocalizations task,4,"",1,"","","",snoring,"","","","","","","","","","","","","","","","",""
1112948,79,block_1,1,Vocalizations task,4,"",1,"","","",counting,"","","","","","","","","","","","","","","","",""
1112948,52,block_1,1,Vocalizations task,4,"",1,"","","",spit,"","","","","","","","","","","","","","","","",""
1112948,75,block_1,1,Vocalizations task,4,"",1,"","","",clicking,"","","","","","","","","","","","","","","","",""
1112948,64,block_1,1,Vocalizations task,4,"",1,"","","",sounds,"","","","","","","","","","","","","","","","",""
1112948,6,block_1,1,Vocalizations task,4,"",1,"","","",swinging,"","","","","","","","","","","","","","","","",""
1112948,4,block_1,1,Vocalizations task,4,"",1,"","","",zombie,"","","","","","","","","","","","","","","","",""
1112948,7,block_1,1,Vocalizations task,4,"",1,"","","",aware,"","","","","","","","","","","","","","","","",""
1112948,65,block_1,1,Vocalizations task,4,"",1,"","","",noise,"","","","","","","","","","","","","","","","",""
1112948,41,block_1,1,Vocalizations task,4,"",1,"","","",cry,"","","","","","","","","","","","","","","","",""
1112948,2,block_1,1,Vocalizations task,4,"",1,"","","",disgust,"","","","","","","","","","","","","","","","",""
1112948,49,block_1,1,Vocalizations task,4,"",1,"","","",windy,"","","","","","","","","","","","","","","","",""
1112948,83,block_1,1,Vocalizations task,4,"",1,"","","",Mad,"","","","","","","","","","","","","","","","",""
1112948,23,block_1,1,Vocalizations task,4,"",1,"","","",award,"","","","","","","","","","","","","","","","",""
1112948,44,block_1,1,Vocalizations task,4,"",1,"","","",drinking,"","","","","","","","","","","","","","","","",""
1112948,62,block_1,1,Vocalizations task,4,"",1,"","","",ringing,"","","","","","","","","","","","","","","","",""
1112948,48,block_1,1,Vocalizations task,4,"",1,"","","",tasting,"","","","","","","","","","","","","","","","",""
1112948,43,block_1,1,Vocalizations task,4,"",1,"","","",content,"","","","","","","","","","","","","","","","",""
1112948,1,block_1,1,Transition slide,5,"",1,"","","","","","","","","","","","","","","","","","","","",""
1112948,1,block_1,1,Finish,7,"",1,"","","","","","","","","","","","","","","","","","","","",""
1112948,1,block_1,1,Closing survey,6,"",1,"","","","","","","","","","","","","","","","","",2,"","",4
